frame,events_ms,simulation_ms,render_ms,ui_ms,sim_gpu_ms,collision_gpu_ms,grid_gpu_ms,solver_gpu_ms,particles_n,frame_ms
614,0,15.9749,0,0,5.62214,0.373204,0.779168,1.70794,46344,21.2154
615,0,15.7131,0,0,5.61694,0.38246,0.77532,0.877396,46344,26.9184
616,0,16.0137,0,0,4.7737,0.373568,0.777244,0.863252,46344,20.8693
617,0,31.6335,0,0,5.62141,0.370292,0.780104,1.71278,46344,21.121
618,0,17.293,0,0,5.67668,0.393588,0.795132,0.881088,46344,27.4563
619,0,29.8772,0,0,4.83522,0.373412,0.778544,0.92482,46344,20.8578
620,0,16.0122,0,0,5.59411,0.377884,0.781404,0.872248,46344,27.7119
621,0,31.3845,0,2.00562,4.80485,0.382928,0.775528,0.879944,46344,20.7996
622,0,21.0435,0,0,5.65635,0.392028,0.813436,1.66884,46344,21.2927
623,0,24.7529,0,0,5.6356,0.38142,0.781716,0.874848,46344,27.4
624,0,15.8447,0,0,4.76892,0.371436,0.779792,0.86372,46344,21.5893
625,0,16.1682,0,0,5.60534,0.400556,1.52329,0.882752,46344,27.7891
626,0,16.104,0,0,4.78286,0.37622,0.777452,0.865332,46344,20.0977
627,0,15.7131,0,0,5.60284,0.38272,0.779948,0.868712,46344,29.0785
628,0,15.7498,0,0,4.77474,0.377104,0.785616,0.861068,46344,19.7468
629,0,15.9434,0,0,5.75318,0.381576,0.780936,0.87334,46344,27.441
630,0,15.7275,0,0,4.77308,0.377572,0.777608,0.86216,46344,20.9084
631,0,15.7966,0,0,5.65921,0.377416,0.801632,0.87308,46344,28.0838
632,0,15.8906,0,0,4.77984,0.372268,0.774644,0.881452,46344,20.3505
633,0,15.6611,0,0,5.6655,0.4394,0.835692,0.893412,46344,27.75
634,0,28.0271,0.518555,0,4.84822,0.389844,0.7904,0.893984,46344,21.018
635,0.524902,17.4006,0,0.525146,5.65817,0.480792,0.779948,0.885664,46344,27.5345
636,0.530518,18.9561,0,0,4.93756,0.432276,0.851604,0.883584,46344,20.8654
637,0.516113,21.667,0,0.525391,5.72026,0.40768,0.787696,0.988728,46344,21.4891
638,0,17.8186,0,0.604004,5.4768,0.384488,1.43099,0.882648,46344,27.195
639,2.00952,12.6418,0,0,4.78057,0.37622,0.780364,0.86632,46344,21.0018
640,0,31.9185,0,0,5.76675,0.373152,0.783692,1.09793,46344,27.5145
641,0,15.7546,0,0,4.77344,0.372684,0.778388,0.864084,46344,20.7529
642,0,15.6824,0,0,5.48272,0.378508,0.778856,1.56629,46344,21.3623
643,0,22.9036,0,0,5.6902,0.394992,0.812136,0.888628,46344,27.5154
644,0,7.04224,0,0,4.77563,0.377624,0.779168,0.861224,46344,20.7243
645,0,15.7034,0,0,5.65115,0.391612,0.791388,0.871052,46344,28.1391
646,0,15.9465,0,0,4.77168,0.375648,0.779168,0.860132,46344,20.4239
647,0,23.6738,0,0,5.67299,0.380848,0.776828,0.878228,46344,27.935
648,0,8.16479,0,0,4.78462,0.378092,0.779168,0.865592,46344,20.8349
649,0,16.0422,0,0,5.74153,0.38194,0.785824,0.923052,46344,27.7224
650,0,31.6157,0,0,4.8373,0.390208,0.796692,0.887172,46344,21.0238
651,0,15.7444,0,0,5.70851,0.3952,0.779428,0.87438,46344,27.7672
652,0,19.1401,0,0,4.79248,0.377,0.778336,0.873808,46344,20.7376
653,0,15.8198,0,0,5.97267,0.39234,0.797316,0.873392,46344,27.6585
654,0,31.5217,0,0,4.9932,0.39078,0.780728,0.863772,46344,20.8797
655,0,15.9138,0,0,5.58771,0.379548,0.777608,0.872976,46344,27.7147
656,0,31.8645,0,0,4.77719,0.37362,0.775684,0.864968,46344,20.9217
657,0,15.8259,0,0,5.62453,0.378352,0.780832,1.71111,46344,21.5321
658,0,15.8882,0,0,5.75354,0.395252,0.79534,0.911716,46344,27.2617
659,0,16.0627,0,0,4.77771,0.376948,0.780676,0.86268,46344,20.9932
660,0,15.8433,0,0,5.63878,0.387712,0.79248,0.87334,46344,27.7328
661,0,16.1023,0,0,4.82425,0.405444,0.779792,0.879216,46344,20.4592
662,0,19.9521,0,0,5.67731,0.386672,0.77922,0.873548,46344,27.7243
663,0,10.127,0,0,4.77672,0.376688,0.777556,0.864396,46344,20.8569
664,0,31.8108,0,0,5.65802,0.38064,0.78104,1.73363,46344,21.5359
665,0,16.1853,0,0,5.71516,0.372788,0.834964,0.878384,46344,27.0929
666,0,16.0176,0,0,4.77131,0.373984,0.777972,0.862992,46344,20.8282
667,0,23.0945,0,0,5.79155,0.411684,0.81796,1.7941,46344,22.1338
668,0,23.7324,0,0,5.75338,0.390676,0.795704,0.90818,46344,26.7525
669,0,21.7693,0,0,4.78774,0.373256,0.806208,0.862004,46344,20.6394
670,0,17.7566,0,0,5.58958,0.375596,0.783068,0.908336,46344,27.6365
671,0,15.9534,0,0,4.77194,0.372528,0.7787,0.869804,46344,20.9217
672,0,15.9165,0,15.7764,5.70118,0.377468,0.77558,1.79254,46344,21.1706
673,0,10.8198,0,0,5.77361,0.414648,0.82498,0.888472,46344,28.0447
674,0,15.8372,0,0,4.77256,0.377624,0.780156,0.86424,46344,20.2665
675,0,15.7744,0,0,5.77933,0.411008,0.79638,0.90948,46344,27.7252
676,0,15.8462,0,0,4.78499,0.376376,0.78208,0.864604,46344,21.0218
677,0,16.0891,0,0,5.72244,0.381992,0.796172,0.902772,46344,27.7901
678,0,31.7761,0,0,4.82201,0.379444,0.778596,0.907764,46344,20.7367
679,0,16.2031,0,0,5.76872,0.395044,0.793572,0.87048,46344,27.5249
680,0,31.9148,0,0,4.88394,0.376844,0.77844,0.97318,46344,21.0209
681,0,16.1138,0,0,5.66654,0.395044,0.782756,0.86814,46344,27.5202
682,0,31.4624,0,0,4.78135,0.376948,0.779376,0.87152,46344,20.8769
683,0,15.9495,0,0,5.64699,0.378976,0.776776,1.73451,46344,21.2193
684,0,31.863,0,0,5.65656,0.374192,0.7761,0.887588,46344,27.4525
685,0,19.4453,0,0,4.8192,0.401596,0.773604,0.881296,46344,20.6385
686,0,12.2605,0,0,5.59042,0.378716,0.775684,1.67638,46344,21.4062
687,0,13.6855,0,0,5.63456,0.392132,0.779116,0.876148,46344,27.586
688,0,15.8396,0,0,4.7722,0.371748,0.778856,0.863512,46344,20.7148
689,0,31.6899,0,0,5.73456,0.532532,0.801112,0.897364,46344,21.2002
690,0,7.28394,0,0,6.00798,0.393744,0.802048,0.906204,46344,27.421
691,0,15.7043,0,0,4.77662,0.377312,0.775164,0.860808,46344,21.0419
692,0,15.762,0,0,5.85676,0.377364,0.779896,0.876876,46344,27.3933
693,0,16.1218,0,0,4.82009,0.383812,0.80626,0.86554,46344,20.8979
694,0,16.1555,0,0,5.71678,0.374088,0.778544,1.81178,46344,21.1754
695,0,16.1272,0,0,6.39766,0.374452,0.775528,0.892164,46344,27.4925
696,0,15.6897,0,0,4.79232,0.394992,0.779896,0.865696,46344,20.8006
697,0,15.8889,0,0,5.67544,0.376532,0.78468,0.880256,46344,27.729
698,0,17.8916,0,0,4.76648,0.3705,0.775632,0.863824,46344,20.936
699,0,29.645,0,0,5.84548,0.377468,0.777972,1.92863,46344,21.1391
700,0,15.9402,0,0,5.62988,0.377104,0.77584,0.873548,46344,27.4439
701,0,31.8381,0,0,4.79227,0.373516,0.778492,0.892164,46344,21.3718
702,0,22.9573,0,0,5.64002,0.37544,0.780104,1.7303,46344,20.7958
703,0,24.7061,0,0,5.65214,0.382928,0.77922,0.884104,46344,27.3304
704,0,15.6836,0,0,4.7917,0.3978,0.777816,0.861744,46344,21.0266
705,0,31.8828,0,0,5.66987,0.370812,0.776256,0.876044,46344,27.3523
706,0,15.7659,0,0,4.77272,0.379496,0.77402,0.865488,46344,20.9398
707,0,16.0896,0,15.9651,5.62307,0.376012,0.779012,1.7094,46344,21.1687
708,0,16.0813,0,0,5.75682,0.400504,0.814112,0.917384,46344,27.4601
709,0,15.7673,0,0,4.77906,0.377104,0.782548,0.8645,46344,20.6738
710,0,31.7202,0,0,5.7394,0.442364,0.780052,1.75916,46344,21.3585
711,0,16.5034,0,0,5.69156,0.374296,0.778752,0.869804,46344,27.4353
712,0,15.7036,0,0,4.79008,0.373776,0.778076,0.873652,46344,21.0629
713,0,16.0884,0,0,5.57773,0.37986,0.779688,1.6601,46344,20.9589
714,0,15.9419,0,0,5.65588,0.383084,0.778232,0.874276,46344,27.4572
715,0,21.0588,0,0,4.76102,0.36972,0.778336,0.8606,46344,20.7472
716,0,26.8369,0,0,5.62739,0.379496,0.777244,1.71168,46344,21.1601
717,0,15.9094,0,0,5.76363,0.401544,0.778544,0.872196,46344,27.4944
718,0,16.0112,0,0,4.77157,0.374556,0.775112,0.865228,46344,20.8426
719,0,15.7744,0,0,5.61096,0.381368,0.77974,1.68896,46344,21.1239
720,0,6.14136,0,0,5.6745,0.372008,0.77662,0.868712,46344,27.4858
721,0,15.855,0,0,4.77948,0.381524,0.776464,0.86762,46344,20.6919
722,0,15.6646,0,0,5.61392,0.376012,0.781404,0.871936,46344,27.7719
723,0,15.9351,0,0,4.79674,0.388336,0.77714,0.870168,46344,21.0686
724,0,28.8455,0,0,5.57752,0.408148,0.789256,0.956592,46344,20.9608
725,0,21.1924,0,0.540039,5.60201,0.398632,0.798356,0.892684,46344,27.3342
726,0,19.6296,0.516357,0,4.80428,0.377052,0.777816,0.878904,46344,20.7987
727,0,17.9883,0,0.528564,5.5158,0.38428,0.784784,0.87906,46344,27.8435
728,0,19.5767,0,0.565674,4.86158,0.408876,0.78156,0.907348,46344,20.915
729,0,8.72217,0,0,5.45397,0.373724,0.775424,0.866476,46344,27.7786
730,0,31.4578,0,0,4.80958,0.376272,0.77844,0.897156,46344,20.628
731,0,15.97,0,0,5.53067,0.37544,0.779948,0.897312,46344,21.4233
732,0,26.4812,0,5.13867,5.603,0.377936,0.777972,0.866684,46344,27.318
733,0,15.8911,0,0,4.77396,0.374244,0.781456,0.861588,46344,20.9427
734,0,17.9751,0,0,5.59608,0.376844,0.781664,1.68246,46344,21.1487
735,0,16.1216,0,0,5.66816,0.42094,0.780052,0.875056,46344,27.6051
736,0,16.0081,0,0,4.77599,0.37648,0.779948,0.86034,46344,20.6938
737,0,31.1177,0,0,5.60399,0.37882,0.779428,1.67835,46344,21.0629
738,0,15.8152,0,0,5.59816,0.377416,0.776308,0.867724,46344,27.5688
739,0,31.8286,0,0,4.78275,0.379028,0.777608,0.863824,46344,20.8187
740,0,15.7402,0,0,5.66613,0.37102,0.779064,0.870168,46344,27.7205
741,0,16.0237,0,0,4.78717,0.375388,0.788892,0.864604,46344,21.4262
742,0,15.749,0,0,5.61668,0.377624,0.777348,0.869024,46344,27.1587
743,0,15.8552,0,0,4.81062,0.401336,0.789776,0.866528,46344,20.8473
744,0,15.7676,0,0,5.59208,0.3809,0.778024,1.6784,46344,21.1926
745,0,15.7734,0,0,5.72478,0.390468,0.796848,0.878956,46344,27.5211
746,0,0,0,0,5.72478,0.390468,0.796848,0.878956,46344,20.8511
