frame,events_ms,simulation_ms,render_ms,ui_ms,sim_gpu_ms,collision_gpu_ms,grid_gpu_ms,solver_gpu_ms,particles_n,frame_ms
561,0,15.8494,0,0,3.49762,0.239772,0.7137,0.551304,29000,20.7434
562,0,18.8933,0,0,4.2106,0.251576,0.712712,1.24504,29000,20.916
563,0,13.9495,0,0,4.6045,0.242632,0.720304,1.39422,29000,20.6442
564,0,15.8533,0,0,4.39187,0.242008,0.717756,1.2207,29000,21.0428
565,0,15.6638,0,0,4.35146,0.244764,0.714428,1.22626,29000,20.7672
566,0,15.6648,0,0,3.53085,0.241956,0.714948,0.548444,29000,20.6718
567,0,15.7583,0,0,3.54401,0.243516,0.719628,0.554528,29000,20.9341
568,0,15.6719,0,0,4.29728,0.241644,0.72774,1.29236,29000,20.9312
569,0,15.7056,0,0,4.38043,0.245128,0.713336,0.56472,29000,20.7987
570,0,16.0647,0,0,4.53461,0.242528,0.721396,1.32876,29000,21.4262
571,0,15.6677,0,0,4.5774,0.244816,0.711568,1.45761,29000,20.2532
572,0,15.9702,0,0,4.26774,0.243932,0.7137,1.25616,29000,20.8006
573,0,16.0745,0,0,4.57933,0.261196,0.740376,1.47295,29000,20.9646
574,0,15.8203,0,0,4.44943,0.240396,0.712244,1.40176,29000,20.6785
575,0,16.0066,0,0,4.45546,0.2457,0.713232,1.31716,29000,20.8416
576,0,15.7339,0,0,4.41548,0.239668,0.713752,0.571688,29000,21.0819
577,0,11.8914,0,0,4.41459,0.30082,0.71214,1.2688,29000,20.5898
578,0,15.8752,0,0,4.35219,0.241696,0.710528,1.35782,29000,20.8082
579,15.8225,0,0,0,4.3134,0.244296,0.716352,0.580476,29000,20.8435
580,0,15.9604,0,0,4.44735,0.243464,0.800176,1.30863,29000,20.7329
581,0,24.7651,0,0,4.45827,0.244816,0.716404,1.38928,29000,20.9093
582,0,7.37354,0,0,4.30867,0.243256,0.716664,1.24207,29000,20.8454
583,0,15.7935,0,0,4.37247,0.241332,0.737516,1.24379,29000,20.6861
584,0,15.8755,0,0,4.30596,0.243412,0.708292,1.2349,29000,20.9703
