frame,frame_ms,events_ms,render_ms,mesh_deform_ms,simulation_ms,forces_ms,collision_ms,solver_ms,joints_ms,verts_deformed_n,faces_rendered_n,substeps_n,active_joints_n,broken_joints_n
128,13.7570,0.0264,0.7438,0.0085,12.9459,0.7092,5.8136,5.6604,0.6060,18960,6320,1,7488,20
129,14.2568,0.1552,1.1200,0.0088,12.5981,0.6268,5.7349,5.5792,0.4906,18960,6320,1,7488,20
130,14.3494,0.1694,1.3589,0.0076,12.6589,0.6080,5.7409,5.6073,0.5763,18960,6320,1,7488,20
131,13.7142,0.0322,0.7139,0.0078,12.4012,0.6660,5.6185,5.5320,0.4534,18960,6320,1,7488,20
132,13.8252,0.2706,0.6955,0.0074,12.6329,0.6310,5.8582,5.5621,0.4813,18960,6320,1,7488,20
133,14.1780,0.1965,0.8087,0.0112,12.9266,0.7564,5.9014,5.5535,0.5351,18960,6320,1,7488,20
134,13.4272,0.0354,0.7542,0.0085,12.9745,0.6804,5.9441,5.6036,0.5596,18960,6320,1,7488,20
135,13.6692,0.0338,0.8806,0.0099,12.6847,0.5953,5.8772,5.5768,0.5174,18960,6320,1,7488,20
136,13.6133,0.0326,0.7419,0.0091,12.8903,0.6488,5.8878,5.6561,0.5611,18960,6320,1,7488,20
137,14.4942,0.0323,1.2390,0.0104,13.7965,1.0074,6.1348,5.8439,0.6262,18960,6320,1,7488,20
138,13.9053,0.0255,0.7176,0.0084,13.1565,0.6003,6.1100,5.7154,0.5793,18960,6320,1,7488,20
139,13.6130,0.0257,0.7281,0.0079,12.7911,0.6398,5.8530,5.6102,0.5234,18960,6320,1,7488,20
140,13.9976,0.0291,0.7253,0.0087,13.0245,0.6375,6.0099,5.6947,0.5373,18960,6320,1,7488,20
141,14.2739,0.0268,1.1481,0.0087,12.9582,0.7344,5.8233,5.6750,0.5524,18960,6320,1,7488,20
142,13.9790,0.0254,0.8601,0.0082,12.8957,0.5922,5.9887,5.6814,0.5148,18960,6320,1,7488,20
143,13.5486,0.0322,0.7229,0.0074,12.8119,0.7594,5.7275,5.6657,0.5272,18960,6320,1,7488,20
