frame,frame_ms,events_ms,render_ms,mesh_deform_ms,simulation_ms,forces_ms,collision_ms,solver_ms,joints_ms,verts_deformed_n,faces_rendered_n,substeps_n,active_joints_n,broken_joints_n
192,0.7052,0.0170,0.5343,0.0089,7.3466,0.6168,4.3152,1.9123,0.3582,18960,6320,1,3299,44
193,3.1301,0.0479,2.6470,0.0241,7.4630,0.6180,4.4522,1.9122,0.3414,18960,6320,1,3299,44
194,2.4913,0.0461,1.9603,0.0200,7.8038,0.8633,4.4873,1.9305,0.3756,18960,6320,1,3299,44
195,1.5352,0.0315,1.1650,0.0179,7.6692,0.8346,4.4331,1.9144,0.3487,18960,6320,1,3299,44
196,0.7252,0.0185,0.5421,0.0090,7.6295,0.6530,4.6035,1.8767,0.3445,18960,6320,1,3299,44
197,0.7012,0.0182,0.5237,0.0086,7.6239,0.6187,4.6198,1.8893,0.3396,18960,6320,1,3299,44
198,2.8084,0.0332,2.3898,0.0197,8.0611,1.2074,4.4121,1.9112,0.3306,18960,6320,1,3299,44
199,0.7172,0.0170,0.5500,0.0084,7.4089,0.6815,4.3506,1.8959,0.3250,18960,6320,1,3299,44
200,0.7035,0.0169,0.5285,0.0080,7.5824,0.8023,4.4085,1.9156,0.2988,18960,6320,1,3299,44
201,1.7697,0.0328,1.3380,0.0198,7.4934,0.5975,4.6020,1.8664,0.3053,18960,6320,1,3299,44
202,0.7041,0.0183,0.5276,0.0085,7.6119,0.7108,4.5271,1.8918,0.3304,18960,6320,1,3299,44
203,0.7803,0.0211,0.5825,0.0096,7.2967,0.6641,4.2845,1.8673,0.3287,18960,6320,1,3299,44
204,0.7202,0.0190,0.5433,0.0087,7.5097,0.6971,4.4024,1.9041,0.3458,18960,6320,1,3299,44
205,0.6543,0.0154,0.4934,0.0082,7.5835,0.6477,4.5215,1.9208,0.3427,18960,6320,1,3299,44
206,0.6577,0.0162,0.4931,0.0088,7.3293,0.6280,4.3946,1.8461,0.3482,18960,6320,1,3299,44
207,0.7482,0.0208,0.5458,0.0096,7.5799,0.6358,4.4884,1.9456,0.3562,18960,6320,1,3299,44
208,1.4741,0.0211,1.2836,0.0087,7.2660,0.6518,4.2304,1.8697,0.3443,18960,6320,1,3299,44
209,3.4030,0.0427,2.9542,0.0225,7.3272,0.6385,4.3156,1.9014,0.3203,18960,6320,1,3299,44
210,0.8808,0.0273,0.6450,0.0111,7.5173,0.6586,4.4387,1.8901,0.3670,18960,6320,1,3299,44
211,2.0051,0.0408,1.5638,0.0208,7.2334,0.6046,4.2656,1.8999,0.3343,18960,6320,1,3299,44
212,0.7268,0.0184,0.5433,0.0094,7.3862,0.6075,4.3504,1.8777,0.3954,18960,6320,1,3299,44
213,0.7943,0.0214,0.5855,0.0094,7.5280,0.6331,4.4665,1.9210,0.3718,18960,6320,1,3299,44
214,3.1174,0.0564,2.6133,0.0239,7.8412,0.6450,4.7002,1.9731,0.3846,18960,6320,1,3299,44
215,0.7578,0.0172,0.5881,0.0084,7.4146,0.6968,4.3667,1.8693,0.3333,18960,6320,1,3299,44
216,2.7881,0.0368,2.3438,0.0213,7.3378,0.6200,4.2486,1.9243,0.3729,18960,6320,1,3299,44
217,1.6174,0.0454,1.1833,0.0093,7.3145,0.7237,4.2983,1.8338,0.3105,18960,6320,1,3299,44
218,0.7160,0.0177,0.5373,0.0086,7.4300,0.6949,4.3384,1.8965,0.3488,18960,6320,1,3299,44
219,1.0962,0.0233,0.8733,0.0095,7.5737,0.7544,4.3360,1.9414,0.3570,18960,6320,1,3299,44
220,0.7545,0.0182,0.5610,0.0091,7.5416,0.5752,4.5791,1.9358,0.3498,18960,6320,1,3299,44
221,0.7059,0.0176,0.5289,0.0086,7.3299,0.6329,4.2128,1.9052,0.4304,18960,6320,1,3299,44
222,1.3405,0.0337,1.0926,0.0088,7.4104,0.6636,4.2976,1.9609,0.3332,18960,6320,1,3299,44
223,0.7337,0.0194,0.5493,0.0088,7.2921,0.5210,4.4115,1.9098,0.3498,18960,6320,1,3299,44
224,0.8927,0.0226,0.6575,0.0104,7.7622,0.6375,4.6310,1.9195,0.4301,18960,6320,1,3299,44
